Shivam Dube,Impact Subs ,Yash Ravisingh Thakur,,,,,,,,,,,,,,,,,,,,,
Rahul Tripathi,,Praveen Dubey,,,,,,,,,,,,,,,,,,,,,
Deepak Hooda ,,Vijaykumar Vyshak,,,,,,,,,,,,,,,,,,,,,
Jamie Overton,,Suryansh Shedge,,,,,,,,,,,,,,,,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marcus Stoinis,Priyansh Arya ,Khaleel Ahmed,1,2.5,3,5,0,,32,2,17.1,,,17,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marcus Stoinis,Priyansh Arya ,Khaleel Ahmed,1,2.6,3,6,0,,32,2,17,,,18,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Marcus Stoinis,Mukesh Choudhary,1,3.1,4,1,0,,32,2,16.5,,,19,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Marcus Stoinis,Mukesh Choudhary,1,3.2,4,2,4,,36,2,16.4,,,20,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Marcus Stoinis,Mukesh Choudhary,1,3.3,4,3,4,,40,2,16.3,,,21,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Marcus Stoinis,Mukesh Choudhary,1,3.4,4,4,4,,44,2,16.2,,,22,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Marcus Stoinis,Mukesh Choudhary,1,3.5,4,5,1,,45,2,16.1,,,23,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marcus Stoinis,Priyansh Arya ,Mukesh Choudhary,1,3.6,4,6,1,,46,2,16,,,24,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marcus Stoinis,Priyansh Arya ,Khaleel Ahmed,1,4.1,5,1,0,,46,2,15.5,,,25,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marcus Stoinis,Priyansh Arya ,Khaleel Ahmed,1,4.2,5,2,2,,48,2,15.4,,,26,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marcus Stoinis,Priyansh Arya ,Khaleel Ahmed,1,4.3,5,3,1,,49,2,15.3,,,27,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Marcus Stoinis,Khaleel Ahmed,1,4.4,5,4,4,,53,2,15.2,,,28,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Marcus Stoinis,Khaleel Ahmed,1,4.5,5,5,1,,54,2,15.1,,,29,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marcus Stoinis,Priyansh Arya ,Khaleel Ahmed,1,4.6,5,6,0,,54,3,15,,,30,,Caught,Devon Conway,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Nehal Wadhera,Ravichandran Ashwin,1,5.1,6,1,4,,58,3,14.5,,,31,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Nehal Wadhera,Ravichandran Ashwin,1,5.2,6,2,2,,60,3,14.4,,,32,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Nehal Wadhera,Ravichandran Ashwin,1,5.3,6,3,1,,61,3,14.3,,,33,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Nehal Wadhera,Priyansh Arya ,Ravichandran Ashwin,1,5.4,6,4,6,,67,3,14.4,,,34,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Nehal Wadhera,Priyansh Arya ,Ravichandran Ashwin,1,5.5,6,5,1,,68,3,14.5,,,35,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Nehal Wadhera,Ravichandran Ashwin,1,5.5,6,6,1,1,69,3,14.5,,,35,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Nehal Wadhera,Ravichandran Ashwin,1,5.6,6,7,6,,75,3,14,,,36,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Nehal Wadhera,Priyansh Arya ,Ravindra Jadeja ,1,6.1,7,1,0,,75,3,13.5,,,37,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Nehal Wadhera,Priyansh Arya ,Ravindra Jadeja ,1,6.1,7,2,2,,76,3,13.5,,1,37,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Nehal Wadhera,Ravindra Jadeja ,1,6.2,7,3,1,,78,3,13.4,,,38,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Nehal Wadhera,Priyansh Arya ,Ravindra Jadeja ,1,6.3,7,4,1,,79,3,13.3,,,39,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Nehal Wadhera,Ravindra Jadeja ,1,6.4,7,5,2,,81,3,13.2,,,40,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Nehal Wadhera,Ravindra Jadeja ,1,6.5,7,6,0,,81,3,13.1,,,41,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Nehal Wadhera,Ravindra Jadeja ,1,6.6,7,7,0,,81,3,13,,,42,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Nehal Wadhera,Priyansh Arya ,Ravichandran Ashwin,1,7.1,8,1,0,,81,3,12.5,,,43,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Nehal Wadhera,Priyansh Arya ,Ravichandran Ashwin,1,7.2,8,2,0,,81,4,12.4,,,44,,Caught,MS Dhoni,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Glenn Maxwell ,Priyansh Arya ,Ravichandran Ashwin,1,7.3,8,3,1,,82,4,12.3,,,45,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Glenn Maxwell ,Ravichandran Ashwin,1,7.4,8,4,0,,82,4,12.2,,,46,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Glenn Maxwell ,Ravichandran Ashwin,1,7.5,8,5,1,,83,4,12.1,,,47,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Glenn Maxwell ,Priyansh Arya ,Ravichandran Ashwin,1,7.6,8,6,0,,83,5,12,,,48,,Caught,Ravichandran Ashwin,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Shashank Singh,Ravindra Jadeja ,1,8.1,9,1,1,,84,5,11.5,,,49,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Priyansh Arya ,Ravindra Jadeja ,1,8.2,9,2,0,,84,5,11.4,,,50,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Priyansh Arya ,Ravindra Jadeja ,1,8.3,9,3,1,,85,5,11.3,,,51,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Shashank Singh,Ravindra Jadeja ,1,8.4,9,4,1,,86,5,11.2,,,52,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Priyansh Arya ,Ravindra Jadeja ,1,8.5,9,5,2,,88,5,11.1,,,53,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Priyansh Arya ,Ravindra Jadeja ,1,8.6,9,6,1,,89,5,11,,,54,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Priyansh Arya ,Ravichandran Ashwin,1,9.1,10,1,1,,90,5,10.5,,,55,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Shashank Singh,Ravichandran Ashwin,1,9.2,10,2,1,,91,5,10.4,,,56,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Priyansh Arya ,Ravichandran Ashwin,1,9.3,10,3,0,,91,5,10.3,,,57,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Priyansh Arya ,Ravichandran Ashwin,1,9.4,10,4,2,,93,5,10.2,,,58,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Priyansh Arya ,Ravichandran Ashwin,1,9.5,10,5,0,,93,5,10.1,,,59,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Priyansh Arya ,Ravichandran Ashwin,1,9.6,10,6,1,,94,5,10,,,60,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Priyansh Arya ,Noor Ahmed,1,10.1,11,1,6,,100,5,9.5,,,61,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Priyansh Arya ,Noor Ahmed,1,10.2,11,2,1,,101,5,9.4,,,62,,,,,,
